MURDGRP,SEX,MSA_LABEL,WEAPON_CODE,TOTAL,SOLVED,PERCENT,WEAPON_LABEL,UNSOLVED
23723215,1,"Denver-Aurora, CO",7,744,593,0.7970430107526881,Knife or cutting instrument,151
44225040,1,"New Orleans-Metairie-Kenner, LA",14,349,199,0.5702005730659025,Rifle,150
51553793,1,"Riverside-San Bernardino, CA",1,477,328,0.6876310272536688,"Blunt object - hammer, club, etc",149
50508012,2,"Chicago-Naperville-Joliet, IL-IN-WI",11,631,483,0.7654516640253566,"Personal weapons, includes beating",148
16770086,1,"Columbus, OH",10,281,136,0.48398576512455516,Other or type unknown,145
62731276,1,"Montgomery, AL",5,184,39,0.21195652173913043,"Firearm, type not stated",145
2899776,1,"Riverside-San Bernardino, CA",15,577,433,0.7504332755632582,Shotgun,144
45753882,1,Rural North Carolina,9,354,210,0.5932203389830508,Other gun,144
65437114,1,"Fresno, CA",7,509,366,0.7190569744597249,Knife or cutting instrument,143
26494183,1,"Kansas City, MO-KS",10,359,216,0.6016713091922006,Other or type unknown,143
49033221,1,"Providence-New Bedford-Fall River, RI-MA",6,423,282,0.6666666666666666,"Handgun - pistol, revolver, etc",141
16787539,2,"Chicago-Naperville-Joliet, IL-IN-WI",5,299,158,0.5284280936454849,"Firearm, type not stated",141
97993828,1,"Saginaw, MI",6,402,263,0.654228855721393,"Handgun - pistol, revolver, etc",139
52010447,1,"Albuquerque, NM",5,398,260,0.6532663316582915,"Firearm, type not stated",138
21272424,1,"San Jose-Sunnyvale-Santa Clara, CA",7,525,388,0.7390476190476191,Knife or cutting instrument,137
89197221,1,"South Bend-Mishawaka, IN-MI",6,410,273,0.6658536585365854,"Handgun - pistol, revolver, etc",137
52987648,1,"Chicago-Naperville-Joliet, IL-IN-WI",11,830,695,0.8373493975903614,"Personal weapons, includes beating",135
48051212,1,"McAllen-Edinburg-Mission, TX",6,523,388,0.7418738049713193,"Handgun - pistol, revolver, etc",135
200798,1,"Allentown-Bethlehem-Easton, PA-NJ",6,281,146,0.5195729537366548,"Handgun - pistol, revolver, etc",135
32499191,1,"Youngstown-Warren-Boardman, OH-PA",5,246,111,0.45121951219512196,"Firearm, type not stated",135
87578992,1,Rural Louisiana,6,1362,1228,0.9016152716593245,"Handgun - pistol, revolver, etc",134
81660252,1,"Sacramento-Roseville, CA",7,696,563,0.8089080459770115,Knife or cutting instrument,133
10973117,2,"Birmingham-Hoover, AL",6,543,410,0.7550644567219152,"Handgun - pistol, revolver, etc",133
5143162,1,"San Francisco-Oakland-Fremont, CA",11,498,365,0.7329317269076305,"Personal weapons, includes beating",133
69290965,1,"Bakersfield, CA",7,434,301,0.6935483870967742,Knife or cutting instrument,133
81567919,1,"St. Louis, MO-IL",15,424,291,0.6863207547169812,Shotgun,133
72872784,1,"Stockton, CA",5,250,117,0.468,"Firearm, type not stated",133
52926741,2,"Miami-Fort Lauderdale, FL",7,654,523,0.7996941896024465,Knife or cutting instrument,131
95457850,1,"San Diego-Carlsbad-San Marcos, CA",1,292,161,0.5513698630136986,"Blunt object - hammer, club, etc",131
6039924,1,"Bridgeport-Stamford-Norwalk, CT",5,242,111,0.45867768595041325,"Firearm, type not stated",131
38270100,1,"Fort Wayne, IN",6,438,308,0.7031963470319634,"Handgun - pistol, revolver, etc",130
58034469,1,"Riverside-San Bernardino, CA",10,293,164,0.5597269624573379,Other or type unknown,129
73856129,1,"Birmingham-Hoover, AL",10,268,139,0.5186567164179104,Other or type unknown,129
58856918,1,"New Orleans-Metairie-Kenner, LA",10,297,169,0.569023569023569,Other or type unknown,128
7521512,2,"Dallas-Fort Worth-Arlington, TX",1,275,147,0.5345454545454545,"Blunt object - hammer, club, etc",128
58105479,1,"Dallas-Fort Worth-Arlington, TX",14,650,523,0.8046153846153846,Rifle,127
67154924,1,"Houston-Sugar Land-Baytown, TX",15,1152,1026,0.890625,Shotgun,126
72834439,2,"Washington-Arlington-Alexandria, DC-VA-MD-WV",10,381,255,0.6692913385826772,Other or type unknown,126
883702,2,"Atlanta-Sandy Springs-Marietta, GA",7,531,406,0.7645951035781544,Knife or cutting instrument,125
66216185,1,"Tampa-St. Petersburg-Clearwater, FL",10,318,193,0.6069182389937107,Other or type unknown,125
19292148,1,"Milwaukee-Waukesha-West Allis, WI",10,258,133,0.5155038759689923,Other or type unknown,125
19220219,1,"San Francisco-Oakland-Fremont, CA",15,407,283,0.6953316953316954,Shotgun,124
63790425,2,"Detroit-Warren-Livonia, MI",1,345,221,0.6405797101449275,"Blunt object - hammer, club, etc",124
26870293,2,"Jacksonville, FL",10,254,130,0.5118110236220472,Other or type unknown,124
26922025,2,"Atlanta-Sandy Springs-Marietta, GA",16,206,83,0.4029126213592233,Strangulation - hanging,123
19530468,1,"Mobile, AL",5,177,54,0.3050847457627119,"Firearm, type not stated",123
89578501,1,"Raleigh-Cary, NC",6,711,589,0.8284106891701828,"Handgun - pistol, revolver, etc",122
90841038,1,"Miami-Fort Lauderdale, FL",11,622,501,0.8054662379421221,"Personal weapons, includes beating",121
99701400,1,"Reading, PA",5,180,61,0.3388888888888889,"Firearm, type not stated",119
91514688,1,"Macon, GA",6,589,472,0.801358234295416,"Handgun - pistol, revolver, etc",117
7177061,1,"Charleston-North Charleston, SC",5,401,284,0.7082294264339152,"Firearm, type not stated",117
82723760,1,"Indianapolis, IN",10,253,136,0.5375494071146245,Other or type unknown,117
70830521,2,"Chicago-Naperville-Joliet, IL-IN-WI",1,374,258,0.6898395721925134,"Blunt object - hammer, club, etc",116
67808140,1,"New Orleans-Metairie-Kenner, LA",1,250,136,0.544,"Blunt object - hammer, club, etc",114
97315714,1,Rural Alabama,5,241,127,0.5269709543568465,"Firearm, type not stated",114
85564782,1,"Knoxville, TN",6,725,612,0.8441379310344828,"Handgun - pistol, revolver, etc",113
48826624,2,"Kansas City, MO-KS",5,327,214,0.654434250764526,"Firearm, type not stated",113
21913277,1,"New York-New Jersey-Long Island, NY-NJ",16,217,104,0.4792626728110599,Strangulation - hanging,113
15556631,1,"Merced, CA",6,267,155,0.5805243445692884,"Handgun - pistol, revolver, etc",112
62127489,2,"Seattle-Tacoma-Bellevue, WA",10,202,90,0.44554455445544555,Other or type unknown,112
13844317,1,Rural Oklahoma,6,1071,960,0.896358543417367,"Handgun - pistol, revolver, etc",111
79954906,1,"Albuquerque, NM",7,398,287,0.7211055276381909,Knife or cutting instrument,111
17281222,1,"Atlanta-Sandy Springs-Marietta, GA",14,387,276,0.7131782945736435,Rifle,111
82733969,1,"Richmond, VA",10,280,169,0.6035714285714285,Other or type unknown,111
91011267,1,"Minneapolis-St. Paul-Bloomington, MN-WI",5,278,167,0.6007194244604317,"Firearm, type not stated",111
79490481,1,"San Diego-Carlsbad-San Marcos, CA",10,232,121,0.521551724137931,Other or type unknown,111
30464436,1,"Austin-Round Rock, TX",6,944,834,0.8834745762711864,"Handgun - pistol, revolver, etc",110
39339778,1,"Atlanta-Sandy Springs-Marietta, GA",15,431,321,0.7447795823665894,Shotgun,110
29263762,1,Rural North Carolina,5,355,246,0.6929577464788732,"Firearm, type not stated",109
75819734,2,"Indianapolis, IN",6,529,421,0.7958412098298677,"Handgun - pistol, revolver, etc",108
76038365,1,"St. Louis, MO-IL",14,320,212,0.6625,Rifle,108
47556930,1,"Kansas City, MO-KS",7,534,428,0.8014981273408239,Knife or cutting instrument,106
12037258,2,"Detroit-Warren-Livonia, MI",11,442,336,0.7601809954751131,"Personal weapons, includes beating",106
65025796,2,"Tampa-St. Petersburg-Clearwater, FL",10,246,140,0.5691056910569106,Other or type unknown,106
68763064,1,"Las Vegas-Paradise, NV",10,225,119,0.5288888888888889,Other or type unknown,106
14232566,1,"Memphis, TN-MS-AR",10,505,400,0.7920792079207921,Other or type unknown,105
82454852,1,"Nashville-Davidson-Murfreesboro, TN",5,332,227,0.6837349397590361,"Firearm, type not stated",105
94159157,1,"Springfield, MA",5,212,107,0.5047169811320755,"Firearm, type not stated",105
68585539,1,Rural Arkansas,6,1124,1020,0.9074733096085409,"Handgun - pistol, revolver, etc",104
5079387,1,"Philadelphia-Camden-Wilmington, PA-NJ-DE",11,848,744,0.8773584905660378,"Personal weapons, includes beating",104
41143703,2,"Cleveland-Elyria-Mentor, OH",6,617,513,0.8314424635332253,"Handgun - pistol, revolver, etc",104
77019184,2,"St. Louis, MO-IL",7,380,276,0.7263157894736842,Knife or cutting instrument,104
23284283,1,"Saginaw, MI",5,165,61,0.3696969696969697,"Firearm, type not stated",104
33250191,1,"Syracuse, NY",6,350,247,0.7057142857142857,"Handgun - pistol, revolver, etc",103
74599809,2,"Atlanta-Sandy Springs-Marietta, GA",10,328,225,0.6859756097560976,Other or type unknown,103
4210873,2,"St. Louis, MO-IL",10,268,165,0.6156716417910447,Other or type unknown,103
24861879,1,"Detroit-Warren-Livonia, MI",11,534,432,0.8089887640449438,"Personal weapons, includes beating",102
36765881,1,"San Francisco-Oakland-Fremont, CA",10,234,133,0.5683760683760684,Other or type unknown,101
80080337,1,Rural California,6,521,421,0.8080614203454894,"Handgun - pistol, revolver, etc",100
31586316,1,"Stockton, CA",7,387,287,0.7416020671834626,Knife or cutting instrument,100
5286946,2,Rural North Carolina,10,304,204,0.6710526315789473,Other or type unknown,100
1648643,2,"Philadelphia-Camden-Wilmington, PA-NJ-DE",10,303,203,0.66996699669967,Other or type unknown,100
85997859,2,"San Antonio, TX",10,258,158,0.6124031007751938,Other or type unknown,100
2276581,2,"Houston-Sugar Land-Baytown, TX",16,190,90,0.47368421052631576,Strangulation - hanging,100
68417871,1,"Beaumont-Port Arthur, TX",6,659,560,0.849772382397572,"Handgun - pistol, revolver, etc",99
99818836,1,"Los Angeles-Long Beach, CA",4,234,135,0.5769230769230769,Fire,99
39718665,1,"Columbia, SC",6,1117,1019,0.9122649955237243,"Handgun - pistol, revolver, etc",98
27691926,1,"Tampa-St. Petersburg-Clearwater, FL",7,683,585,0.8565153733528551,Knife or cutting instrument,98
58566396,1,"Phoenix-Mesa-Scottsdale, AZ",14,485,387,0.797938144329897,Rifle,98
34246451,1,"Akron, OH",5,213,115,0.539906103286385,"Firearm, type not stated",98
27895274,1,"Detroit-Warren-Livonia, MI",4,178,80,0.449438202247191,Fire,98
16339242,2,"Riverside-San Bernardino, CA",7,441,344,0.780045351473923,Knife or cutting instrument,97
52937903,2,"San Antonio, TX",6,589,493,0.8370118845500849,"Handgun - pistol, revolver, etc",96
60831222,2,"Houston-Sugar Land-Baytown, TX",5,423,327,0.7730496453900709,"Firearm, type not stated",96
42420523,2,"New Orleans-Metairie-Kenner, LA",5,227,131,0.5770925110132159,"Firearm, type not stated",96
27756073,1,"Orlando-Kissimmee, FL",10,186,90,0.4838709677419355,Other or type unknown,96
26329675,1,"Rockford, IL",6,303,208,0.6864686468646864,"Handgun - pistol, revolver, etc",95
40375588,1,Rural Virginia,6,980,886,0.9040816326530612,"Handgun - pistol, revolver, etc",94
71703841,1,"Charleston-North Charleston, SC",6,933,839,0.8992497320471597,"Handgun - pistol, revolver, etc",94
47269956,1,"Cleveland-Elyria-Mentor, OH",7,627,533,0.8500797448165869,Knife or cutting instrument,94
15424575,2,"Richmond, VA",6,473,379,0.8012684989429175,"Handgun - pistol, revolver, etc",94
97115069,1,"Fort Wayne, IN",5,220,126,0.5727272727272728,"Firearm, type not stated",94
51989615,2,"San Francisco-Oakland-Fremont, CA",16,209,115,0.5502392344497608,Strangulation - hanging,94
98050848,1,"Trenton-Ewing, NJ",5,154,60,0.38961038961038963,"Firearm, type not stated",94
71911395,1,"Riverside-San Bernardino, CA",14,516,423,0.8197674418604651,Rifle,93
37720067,1,"Philadelphia-Camden-Wilmington, PA-NJ-DE",15,481,388,0.8066528066528067,Shotgun,93
7548301,1,"Jacksonville, FL",7,401,308,0.7680798004987531,Knife or cutting instrument,93
16308177,2,"Houston-Sugar Land-Baytown, TX",1,273,180,0.6593406593406593,"Blunt object - hammer, club, etc",93
73648672,1,"Dallas-Fort Worth-Arlington, TX",11,587,495,0.8432708688245315,"Personal weapons, includes beating",92
62523317,2,"Jacksonville, FL",6,481,389,0.8087318087318087,"Handgun - pistol, revolver, etc",92
80786127,2,"Washington-Arlington-Alexandria, DC-VA-MD-WV",5,272,180,0.6617647058823529,"Firearm, type not stated",92
4473151,1,"Kansas City, MO-KS",1,247,155,0.6275303643724697,"Blunt object - hammer, club, etc",92
89113558,2,"Phoenix-Mesa-Scottsdale, AZ",7,361,270,0.7479224376731302,Knife or cutting instrument,91
6254110,1,"Boston-Cambridge-Quincy, MA-NH",10,218,127,0.5825688073394495,Other or type unknown,91
86751969,2,"New Orleans-Metairie-Kenner, LA",7,298,208,0.697986577181208,Knife or cutting instrument,90
34974875,2,"Pittsburgh, PA",6,420,331,0.7880952380952381,"Handgun - pistol, revolver, etc",89
10031146,1,"Las Vegas-Paradise, NV",1,290,201,0.6931034482758621,"Blunt object - hammer, club, etc",89
35501113,1,"San Antonio, TX",1,192,104,0.5416666666666666,"Blunt object - hammer, club, etc",88
34054787,1,"Mobile, AL",10,191,103,0.5392670157068062,Other or type unknown,88
35849394,1,"Killeen-Temple-Fort Hood, TX",6,318,231,0.7264150943396226,"Handgun - pistol, revolver, etc",87
30566423,1,"Brownsville-Harlingen, TX",6,301,214,0.7109634551495017,"Handgun - pistol, revolver, etc",87
79750482,2,"Philadelphia-Camden-Wilmington, PA-NJ-DE",1,291,204,0.7010309278350515,"Blunt object - hammer, club, etc",87
51941327,1,"Baltimore-Towson, MD",10,248,161,0.6491935483870968,Other or type unknown,87
10240362,2,"Riverside-San Bernardino, CA",10,212,125,0.589622641509434,Other or type unknown,87
80370940,1,"Chicago-Naperville-Joliet, IL-IN-WI",16,174,87,0.5,Strangulation - hanging,87
43954209,2,"San Diego-Carlsbad-San Marcos, CA",6,451,365,0.8093126385809313,"Handgun - pistol, revolver, etc",86
72967852,1,"Indianapolis, IN",7,444,358,0.8063063063063063,Knife or cutting instrument,86
11235252,1,"Richmond, VA",7,396,310,0.7828282828282829,Knife or cutting instrument,86
77850802,1,Rural Texas,5,371,285,0.7681940700808625,"Firearm, type not stated",86
30043801,1,Rural Arkansas,5,308,222,0.7207792207792207,"Firearm, type not stated",86
27350720,2,"San Francisco-Oakland-Fremont, CA",1,228,142,0.6228070175438597,"Blunt object - hammer, club, etc",86
37364874,1,"Seattle-Tacoma-Bellevue, WA",1,228,142,0.6228070175438597,"Blunt object - hammer, club, etc",86
52753863,1,"Winston-Salem, NC",6,477,392,0.8218029350104822,"Handgun - pistol, revolver, etc",85
19221240,1,"Lakeland, FL",6,463,378,0.816414686825054,"Handgun - pistol, revolver, etc",85
61993223,1,Rural North Carolina,11,440,355,0.8068181818181818,"Personal weapons, includes beating",85
29721694,1,"Buffalo-Niagara Falls, NY",7,378,293,0.7751322751322751,Knife or cutting instrument,85
61912529,2,"Philadelphia-Camden-Wilmington, PA-NJ-DE",4,202,117,0.5792079207920792,Fire,85
80362518,1,"Dayton, OH",10,187,102,0.5454545454545454,Other or type unknown,85
16233610,2,"Philadelphia-Camden-Wilmington, PA-NJ-DE",11,566,482,0.8515901060070671,"Personal weapons, includes beating",84
15959872,1,"Salt Lake City, UT",6,533,449,0.8424015009380863,"Handgun - pistol, revolver, etc",84
16571269,2,"Las Vegas-Paradise, NV",6,501,418,0.8343313373253493,"Handgun - pistol, revolver, etc",83
11327206,2,"San Antonio, TX",7,263,180,0.6844106463878327,Knife or cutting instrument,83
29973923,1,Rural Tennessee,6,892,810,0.9080717488789237,"Handgun - pistol, revolver, etc",82
73886665,1,Rural New Mexico,6,563,481,0.8543516873889876,"Handgun - pistol, revolver, etc",82
48480416,2,"Philadelphia-Camden-Wilmington, PA-NJ-DE",16,186,104,0.5591397849462365,Strangulation - hanging,82
33712129,1,Rural Texas,7,943,862,0.9141039236479321,Knife or cutting instrument,81
91891624,1,Rural Florida,6,660,579,0.8772727272727273,"Handgun - pistol, revolver, etc",81
85902307,2,"Baton Rouge, LA",6,438,357,0.815068493150685,"Handgun - pistol, revolver, etc",81
93322224,1,"Washington-Arlington-Alexandria, DC-VA-MD-WV",11,393,312,0.7938931297709924,"Personal weapons, includes beating",81
25775220,1,"Virginia Beach-Norfolk-Newport News, VA-NC",10,253,172,0.6798418972332015,Other or type unknown,81
41980449,2,"Phoenix-Mesa-Scottsdale, AZ",10,199,118,0.592964824120603,Other or type unknown,81
98857260,2,"Washington-Arlington-Alexandria, DC-VA-MD-WV",16,145,64,0.4413793103448276,Strangulation - hanging,81
93951986,2,"Dallas-Fort Worth-Arlington, TX",11,437,357,0.816933638443936,"Personal weapons, includes beating",80
36791193,1,"Lexington-Fayette, KY",6,387,307,0.7932816537467701,"Handgun - pistol, revolver, etc",80
58373885,2,"Louisville, KY-IN",6,387,307,0.7932816537467701,"Handgun - pistol, revolver, etc",80
7955487,2,"San Francisco-Oakland-Fremont, CA",5,152,72,0.47368421052631576,"Firearm, type not stated",80
84936465,1,Rural North Carolina,7,816,737,0.9031862745098039,Knife or cutting instrument,79
76693224,1,"Akron, OH",6,373,294,0.7882037533512064,"Handgun - pistol, revolver, etc",79
7431979,1,"Phoenix-Mesa-Scottsdale, AZ",15,359,280,0.7799442896935933,Shotgun,79
73346434,1,"Minneapolis-St. Paul-Bloomington, MN-WI",10,241,162,0.6721991701244814,Other or type unknown,79
69350798,2,"Dallas-Fort Worth-Arlington, TX",16,137,58,0.4233576642335766,Strangulation - hanging,79
92612917,2,"Seattle-Tacoma-Bellevue, WA",6,566,488,0.8621908127208481,"Handgun - pistol, revolver, etc",78
32496391,1,"Sarasota-Bradenton-Venice, FL",6,352,274,0.7784090909090909,"Handgun - pistol, revolver, etc",78
91940566,2,"San Diego-Carlsbad-San Marcos, CA",7,322,244,0.7577639751552795,Knife or cutting instrument,78
20679706,1,"Pensacola-Ferry Pass-Brent, FL",5,276,198,0.717391304347826,"Firearm, type not stated",78
59921823,2,"Baltimore-Towson, MD",1,215,137,0.6372093023255814,"Blunt object - hammer, club, etc",78
4330639,2,"Washington-Arlington-Alexandria, DC-VA-MD-WV",1,201,123,0.6119402985074627,"Blunt object - hammer, club, etc",78
18663719,1,"Chattanooga, TN-GA",5,195,117,0.6,"Firearm, type not stated",78
42886314,1,"Pine Bluff, AR",6,332,255,0.7680722891566265,"Handgun - pistol, revolver, etc",77
57653237,1,"Washington-Arlington-Alexandria, DC-VA-MD-WV",15,330,253,0.7666666666666667,Shotgun,77
26770988,1,"Port St. Lucie-Fort Pierce, FL",6,304,227,0.7467105263157895,"Handgun - pistol, revolver, etc",77
43482540,2,"Cleveland-Elyria-Mentor, OH",10,149,72,0.48322147651006714,Other or type unknown,77
90273407,1,"Dallas-Fort Worth-Arlington, TX",9,128,51,0.3984375,Other gun,77
19083299,1,"Waco, TX",6,358,282,0.7877094972067039,"Handgun - pistol, revolver, etc",76
39668513,1,Rural Georgia,5,298,222,0.7449664429530202,"Firearm, type not stated",76
51359526,1,"San Jose-Sunnyvale-Santa Clara, CA",5,154,78,0.5064935064935064,"Firearm, type not stated",76
93299853,1,"Charlotte-Gastonia-Concord, NC-SC",7,524,449,0.8568702290076335,Knife or cutting instrument,75
93950171,1,"Portland-Vancouver-Beaverton, OR-WA",7,416,341,0.8197115384615384,Knife or cutting instrument,75
42318516,2,"Boston-Cambridge-Quincy, MA-NH",7,385,310,0.8051948051948052,Knife or cutting instrument,75
41113026,2,"Miami-Fort Lauderdale, FL",11,347,272,0.7838616714697406,"Personal weapons, includes beating",75
